title,link,company,salary,location
"Logistics lead: Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Logistics  - (PingLend, YC W21)",https://www.ycombinator.com/companies/pesto/jobs/dlkrNy5-logistics-lead-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-logistics-pinglend-yc-w21,Pesto,3+ years,"Los Angeles, San Francisco"
"Risk and Data Science Analyst: Building a whole new type of credit card (Los Angeles) - FinTech (PingLend, YC W21) ",https://www.ycombinator.com/companies/pesto/jobs/cK8MIwC-risk-and-data-science-analyst-building-a-whole-new-type-of-credit-card-los-angeles-fintech-pinglend-yc-w21,Pesto,1+ years,Downtown Los Angeles 
"Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Fullstack - (PingLend, YC W21)",https://www.ycombinator.com/companies/pesto/jobs/dt7PfVF-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-fullstack-pinglend-yc-w21,Pesto,3+ years,San Francisco
"Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Back-End - (PingLend, YC W21)",https://www.ycombinator.com/companies/pesto/jobs/fNa29tU-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-back-end-pinglend-yc-w21,Pesto,3+ years,San Francisco 
"Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Front-End - (PingLend, YC W21)",https://www.ycombinator.com/companies/pesto/jobs/Q59e3iF-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-front-end-pinglend-yc-w21,Pesto,6+ years,San Francisco 
Lead Designer & Employee #4,https://www.ycombinator.com/companies/smartcuts/jobs/vySfPku-lead-designer-employee-4,Smartcuts,3+ years,New York / Remote
Software Engineer & Employee #4,https://www.ycombinator.com/companies/smartcuts/jobs/bsu2s2O-software-engineer-employee-4,Smartcuts,3+ years,Remote
Account Manager,https://www.ycombinator.com/companies/weekday/jobs/SYoylJ4-account-manager,Weekday,₹600K - ₹1M INR,"Bengaluru, KA, IN / Remote (IN)"
Founder's Office,https://www.ycombinator.com/companies/weekday/jobs/cQZdv5Q-founder-s-office,Weekday,₹1.2M - ₹1.5M INR,"Bengaluru, KA, IN"
"Software Engineer, Cross-Platform Rust",https://www.ycombinator.com/companies/spruceid/jobs/ip1NYx4-software-engineer-cross-platform-rust,Spruceid,,REMOTE / Remote (US)
Provider Partnerships Manager,https://www.ycombinator.com/companies/nourish/jobs/KYWvtcr-provider-partnerships-manager,Nourish,,Remote
Registered Dietitian,https://www.ycombinator.com/companies/nourish/jobs/NDbkyJ0-registered-dietitian,Nourish,,Remote / Remote (US)
Founding Enterprise GTM,https://www.ycombinator.com/companies/vogent/jobs/pKYDwJI-founding-enterprise-gtm,Vogent,$40K - $100K,US / Remote (US)
Business Analyst/Product Analyst,https://www.ycombinator.com/companies/gromo/jobs/GyqMnKn-business-analyst-product-analyst,Gromo,₹500K - ₹1M INR,"Gurugram, HR, IN"
AI/ML Engineer (Founding Engineer),https://www.ycombinator.com/companies/arnata/jobs/FpFSOhJ-ai-ml-engineer-founding-engineer,Arnata,$150K - $200K,"San Francisco, CA, US"
Product (UI/UX) Designer,https://www.ycombinator.com/companies/arnata/jobs/WHv3neF-product-ui-ux-designer,Arnata,$75K - $150K,San Francisco
Founding Software Engineer,https://www.ycombinator.com/companies/arnata/jobs/0ICIGd7-founding-software-engineer,Arnata,0.10% - 0.75%,San Francisco
Founding Technical Account Executive (Remote) (US time zones),https://www.ycombinator.com/companies/signoz/jobs/MU11O23-founding-technical-account-executive-remote-us-time-zones,Signoz,$120K - $180K,US / Remote (US)
Product Specialist (Remote),https://www.ycombinator.com/companies/signoz/jobs/mgyBzEf-product-specialist-remote,Signoz,1+ years,IN / Remote (IN)
Product Marketing (Remote),https://www.ycombinator.com/companies/signoz/jobs/onZXEaZ-product-marketing-remote,Signoz,0.10% - 0.50%,IN / DE / EE / GB / PL / Remote (IN; DE; EE; GB; PL)
Product Designer (Remote),https://www.ycombinator.com/companies/signoz/jobs/hnlEENe-product-designer-remote,Signoz,0.10% - 0.50%,IN / Remote (IN)
Senior Frontend Engineer ( Remote),https://www.ycombinator.com/companies/signoz/jobs/OQNtxYk-senior-frontend-engineer-remote,Signoz,0.10% - 0.50%,IN / Remote (IN)
CRM Specialist,https://www.ycombinator.com/companies/hapi/jobs/tG6gavY-crm-specialist,Hapi,$1.25K - $2.8K,MX / CO / PE / AR / CL / CR / HN / SV / PA / DO / GT / EC / BO / PY / UY / Remote (MX; CO; PE; AR; CL; CR; HN; SV; PA; DO; GT; EC; BO; PY; UY)
Business Intelligence Data Scientist,https://www.ycombinator.com/companies/hapi/jobs/Aq3jmzg-business-intelligence-data-scientist,Hapi,$1.25K - $2.5K,MX / CO / PE / AR / CL / CR / HN / SV / PA / DO / GT / EC / BO / PY / UY / Remote (MX; CO; PE; AR; CL; CR; HN; SV; PA; DO; GT; EC; BO; PY; UY)
QA Engineer,https://www.ycombinator.com/companies/hapi/jobs/OHourbq-qa-engineer,Hapi,$500 - $2.5K,MX / CO / PE / AR / CL / CR / HN / SV / PA / DO / GT / EC / BO / PY / UY / Remote (MX; CO; PE; AR; CL; CR; HN; SV; PA; DO; GT; EC; BO; PY; UY)
Technical Implementation Specialist,https://www.ycombinator.com/companies/finley/jobs/q7RSC0q-technical-implementation-specialist,Finley,$80K - $130K,"New York, NY, US / San Francisco, CA, US / Remote (US)"
Capital Markets Associate,https://www.ycombinator.com/companies/finley/jobs/LVne0Zy-capital-markets-associate,Finley,$80K - $130K,"New York, NY, US / San Francisco, CA, US / Remote (US)"
Software Engineer,https://www.ycombinator.com/companies/finley/jobs/BcIjalj-software-engineer,Finley,3+ years,"San Francisco, CA / Remote (US)"
Software Engineer (Full Stack) - Hybrid,https://www.ycombinator.com/companies/medme-health/jobs/SdW8UX8-software-engineer-full-stack-hybrid,Medme Health,$80K - $120K CAD,CA / Remote
Senior Software Engineer (Full Stack) - APAC/LATAM,https://www.ycombinator.com/companies/medme-health/jobs/HBYiZsm-senior-software-engineer-full-stack-apac-latam,Medme Health,$12K - $60K CAD,Remote
Senior Software Engineer (Full Stack),https://www.ycombinator.com/companies/medme-health/jobs/JQ9WOGc-senior-software-engineer-full-stack,Medme Health,$100K - $150K CAD,"Toronto, ON, CA / Toronto, Ontario, CA / Remote"
Senior Backend Engineer (Golang),https://www.ycombinator.com/companies/medme-health/jobs/d98OxJC-senior-backend-engineer-golang,Medme Health,$100K - $150K CAD,"Toronto, ON, CA / Toronto, Ontario, CA / Remote"
Pharmacy Onboarding & Adoption Specialist,https://www.ycombinator.com/companies/medme-health/jobs/35wsDO1-pharmacy-onboarding-adoption-specialist,Medme Health,$65K - $110K CAD,CA / Remote (CA)
Senior/Staff/Principal Software Engineer (Frontend) - APAC/LATAM,https://www.ycombinator.com/companies/medme-health/jobs/LoHYl5z-senior-staff-principal-software-engineer-frontend-apac-latam,Medme Health,$12K - $60K CAD,Remote
Principal Engineer,https://www.ycombinator.com/companies/medme-health/jobs/c6Ji2cL-principal-engineer,Medme Health,$140K - $240K CAD,Remote (US)
Growth Marketer,https://www.ycombinator.com/companies/snazzy/jobs/YiXJuEb-growth-marketer,Snazzy,3+ years,Bangaluru
Frontend developer,https://www.ycombinator.com/companies/snazzy/jobs/VvBMBWN-frontend-developer,Snazzy,$10K - $30K,Bangaluru / Remote (US)
"Senior Game Designer, MMO Sandbox",https://www.ycombinator.com/companies/dreamworld/jobs/lg6c8yd-senior-game-designer-mmo-sandbox,Dreamworld,3+ years,"Redwood City, CA, US / Remote"
Internship: Game Design / QA Testing (Spring-Summer),https://www.ycombinator.com/companies/dreamworld/jobs/JbgHlpc-internship-game-design-qa-testing-spring-summer,Dreamworld,Any,"Redwood City, CA, US"
Internship: 3D Artist Unreal Engine (Spring-Summer),https://www.ycombinator.com/companies/dreamworld/jobs/R5B8v8B-internship-3d-artist-unreal-engine-spring-summer,Dreamworld,Any,"Redwood City, CA, US / Remote"
Internship: Content Marketing (Spring-Summer) - MMO Sandbox Game,https://www.ycombinator.com/companies/dreamworld/jobs/LNOP6BC-internship-content-marketing-spring-summer-mmo-sandbox-game,Dreamworld,Any,Remote
Unreal Engine Game Developer (Senior+),https://www.ycombinator.com/companies/dreamworld/jobs/atBKbEg-unreal-engine-game-developer-senior,Dreamworld,3+ years,"Redwood City, CA / Remote"
Internship: Game Developer (Spring-Summer),https://www.ycombinator.com/companies/dreamworld/jobs/nQhkWdx-internship-game-developer-spring-summer,Dreamworld,Any,"Redwood City, CA"
Senior Software Engineer (Full Stack),https://www.ycombinator.com/companies/humaans/jobs/xMwFnF4-senior-software-engineer-full-stack,Humaans,,London
"Account Executive, Mid-Market",https://www.ycombinator.com/companies/humaans/jobs/H40b8DG-account-executive-mid-market,Humaans,,London
Sales Associate,https://www.ycombinator.com/companies/humaans/jobs/UMhlEuM-sales-associate,Humaans,,London
Software Engineer (Full Stack),https://www.ycombinator.com/companies/humaans/jobs/BM2L6rb-software-engineer-full-stack,Humaans,3+ years,London / Remote Europe
Sales Enablement Manager (U.S.),https://www.ycombinator.com/companies/authzed/jobs/keyI1IO-sales-enablement-manager-u-s,Authzed,$110K - $140K,US / Remote (US)
Revenue Operations Manager,https://www.ycombinator.com/companies/authzed/jobs/cl339od-revenue-operations-manager,Authzed,$110K - $140K,NL / PL / US / CA / GB / ES / FR / Remote (NL; PL; US; CA; GB; ES; FR)
Technical Product Manager,https://www.ycombinator.com/companies/authzed/jobs/HnpZLoC-technical-product-manager,Authzed,$140K - $170K,US / Remote (US)
Senior Software Engineer - U.S. or EU (remote),https://www.ycombinator.com/companies/authzed/jobs/SM4xbkk-senior-software-engineer-u-s-or-eu-remote,Authzed,$150K - $195K,US / ES / DE / AT / CZ / PL / CA / BR / MX / IL / Remote (US; ES; DE; AT; CZ; PL; CA; BR; MX; IL)
General Engineering Applicant,https://www.ycombinator.com/companies/atomic-industries/jobs/sF4kWiZ-general-engineering-applicant,Atomic Industries,$95K - $225K,"Detroit, MI, US / Cleveland, OH, US / Los Angeles, CA, US / Remote (US)"
Senior Design Engineer,https://www.ycombinator.com/companies/gather-2/jobs/xdqqOs6-senior-design-engineer,Gather 2,$161K - $203K,US / CA / Remote (US; CA)
Staff Front-End Product Engineer,https://www.ycombinator.com/companies/gather-2/jobs/lH70TsE-staff-front-end-product-engineer,Gather 2,$188K - $238K,Remote / Remote (US; CA)
"Tech Lead, Product Software Engineering",https://www.ycombinator.com/companies/gather-2/jobs/Q0asShS-tech-lead-product-software-engineering,Gather 2,$170K - $210K,US / CA / Remote (US; CA)
Staff Backend Engineer - Platform,https://www.ycombinator.com/companies/gather-2/jobs/zxZiocg-staff-backend-engineer-platform,Gather 2,$188K - $238K,US / CA / Remote (US; CA)
Staff Backend Engineer - Video,https://www.ycombinator.com/companies/gather-2/jobs/Zrry4jx-staff-backend-engineer-video,Gather 2,$188K - $238K,US / CA / Remote (US; CA)
"Software Engineer, Backend",https://www.ycombinator.com/companies/matter/jobs/X1HSDvK-software-engineer-backend,Matter,$160K - $200K,Remote (US)
Senior Software Engineer (Contract),https://www.ycombinator.com/companies/payflow-2/jobs/RMVC9mg-senior-software-engineer-contract,Payflow 2,$72K - $90K,NG / KE / UG / GH / ZA / GT / MX / CO / AR / BR / GB / Remote (NG; KE; UG; GH; ZA; GT; MX; CO; AR; BR; GB)
Senior Software Engineer,https://www.ycombinator.com/companies/payflow-2/jobs/LYRyHiV-senior-software-engineer,Payflow 2,$110K - $130K,"Atlanta, GA, US / Lehi, UT, US / Remote (US)"
Open Application/ Expression of Interest (London),https://www.ycombinator.com/companies/heron-data/jobs/1Z2R04b-open-application-expression-of-interest-london,Heron Data,£45K - £150K GBP,"London, England, GB"
Open Application/ Expression of Interest (NYC),https://www.ycombinator.com/companies/heron-data/jobs/MsL9DJZ-open-application-expression-of-interest-nyc,Heron Data,$60K - $200K,"New York, NY, US"
Software Engineer,https://www.ycombinator.com/companies/heron-data/jobs/okkRvvQ-software-engineer,Heron Data,£65K - £150K GBP,"London, UK"
Principal Firmware Engineer ,https://www.ycombinator.com/companies/siphox-health/jobs/8qiIoPD-principal-firmware-engineer,Siphox Health,6+ years,"Burlington, MA, US"
Biomedical Photonics Technician – Silicon Photonics Integration,https://www.ycombinator.com/companies/siphox-health/jobs/AcWLogQ-biomedical-photonics-technician-silicon-photonics-integration,Siphox Health,Any (new grads ok),"Burlington, MA, US"
Lab Operations and Facilities Assistant,https://www.ycombinator.com/companies/siphox-health/jobs/OHFxbGy-lab-operations-and-facilities-assistant,Siphox Health,1+ years,"Burlington, MA, US"
Senior Mechanical Design Engineer ,https://www.ycombinator.com/companies/siphox-health/jobs/W598wWU-senior-mechanical-design-engineer,Siphox Health,3+ years,"Burlington, MA, US"
Mechanical Engineer – Automation & Integration (Medical Devices),https://www.ycombinator.com/companies/siphox-health/jobs/ep83gFJ-mechanical-engineer-automation-integration-medical-devices,Siphox Health,3+ years,"Burlington, MA, US"
Senior/Process Engineer - Revolutionizing At-Home Diagnostics,https://www.ycombinator.com/companies/siphox-health/jobs/hqnsk5j-senior-process-engineer-revolutionizing-at-home-diagnostics,Siphox Health,3+ years,"Burlington, MA, US"
Director of Clinical Chemistry,https://www.ycombinator.com/companies/siphox-health/jobs/JbBv9q8-director-of-clinical-chemistry,Siphox Health,6+ years,"Burlington, MA, US"
Office Administrator,https://www.ycombinator.com/companies/siphox-health/jobs/YJPVtl9-office-administrator,Siphox Health,3+ years,"Burlington, MA, US"
Microfluidic Cartridge Assembly Operator,https://www.ycombinator.com/companies/siphox-health/jobs/CzRYn07-microfluidic-cartridge-assembly-operator,Siphox Health,$26 - $27,"Burlington, MA, US"
Senior Product Manager - User Health Solutions,https://www.ycombinator.com/companies/siphox-health/jobs/RiJgS7D-senior-product-manager-user-health-solutions,Siphox Health,$120K - $145K,"Boston, MA, US"
Growth Software Engineer,https://www.ycombinator.com/companies/siphox-health/jobs/LW5TtDX-growth-software-engineer,Siphox Health,$90 - $115,"Boston, MA, US"
Science/Health/Technology Podcast producer,https://www.ycombinator.com/companies/siphox-health/jobs/loPFVnW-science-health-technology-podcast-producer,Siphox Health,$50K - $100K,"Boston, MA, US / Remote (US)"
In-House Content Creator Intern,https://www.ycombinator.com/companies/siphox-health/jobs/gjcNFnZ-in-house-content-creator-intern,Siphox Health,$20 - $28,"Burlington, MA, US"
Senior Product Designer,https://www.ycombinator.com/companies/fieldguide/jobs/JbtQKwf-senior-product-designer,Fieldguide,$150K - $175K,"San Francisco, CA, US / Remote (US)"
Strategic Account Executive,https://www.ycombinator.com/companies/fieldguide/jobs/e0r7OUG-strategic-account-executive,Fieldguide,$150K,"San Francisco, CA, US / Remote (US)"
"Senior Platform Engineer, Machine Learning",https://www.ycombinator.com/companies/fieldguide/jobs/AVooipP-senior-platform-engineer-machine-learning,Fieldguide,$170K - $185K,"San Francisco, CA, US / Remote (US)"
Senior Machine Learning Engineer,https://www.ycombinator.com/companies/fieldguide/jobs/queRlG6-senior-machine-learning-engineer,Fieldguide,$180K - $206K,"San Francisco, CA, US / Remote (US)"
AI Transformation Lead,https://www.ycombinator.com/companies/fieldguide/jobs/IwKj9Q5-ai-transformation-lead,Fieldguide,$150K - $190K,"San Francisco, CA, US / Remote (US)"
"Senior Platform Engineer, Infrastructure & Security",https://www.ycombinator.com/companies/fieldguide/jobs/wlHhxce-senior-platform-engineer-infrastructure-security,Fieldguide,$167K - $186K,"San Francisco, CA, US / Remote (US)"
"Senior Software Engineer, AI",https://www.ycombinator.com/companies/fieldguide/jobs/XqDhcVp-senior-software-engineer-ai,Fieldguide,$120K - $200K,US / Remote (US)
Senior Software Engineer,https://www.ycombinator.com/companies/fieldguide/jobs/hiGbcFx-senior-software-engineer,Fieldguide,$145K - $185K,San Francisco / Remote (US)
Sales Development Representative (SDR)- US Location,https://www.ycombinator.com/companies/zuddl/jobs/niLqqVy-sales-development-representative-sdr-us-location,Zuddl,1+ years,"US / UT, US / Remote (US; UT, US)"
Founding Engineer - SlaySchool.com,https://www.ycombinator.com/companies/rally/jobs/0Lx6nao-founding-engineer-slayschool-com,Rally,$70K - $200K CAD,"Remote (Toronto, ON, CA)"
Marketing Intern ,https://www.ycombinator.com/companies/rally/jobs/UszC5f0pz-marketing-intern,Rally,$40K - $60K,Remote / Remote
Senior Python Developer and Frontend (React) Expertise,https://www.ycombinator.com/companies/warmly/jobs/km8Cpuk-senior-python-developer-and-frontend-react-expertise,Warmly,$100K - $130K,BR / Remote (BR)
Front-end Engineer,https://www.ycombinator.com/companies/glimpse-2/jobs/MtlS8Y7-front-end-engineer,Glimpse 2,$140K - $200K,"New York, NY, US"
Events & Community Lead,https://www.ycombinator.com/companies/glimpse-2/jobs/1wXQsKX-events-community-lead,Glimpse 2,$75K - $120K,"New York, NY, US"
Founding Sales Development Representatives,https://www.ycombinator.com/companies/glimpse-2/jobs/3gk6AL9-founding-sales-development-representatives,Glimpse 2,$75K - $120K,"New York, NY, US"
General Application,https://www.ycombinator.com/companies/glimpse-2/jobs/qNICy2U-general-application,Glimpse 2,$80K - $200K,"New York, NY, US"
Founding Account Executives,https://www.ycombinator.com/companies/glimpse-2/jobs/UrCzPx0-founding-account-executives,Glimpse 2,$200K - $400K,"New York, NY, US"
Founding Biz Ops - GTM,https://www.ycombinator.com/companies/glimpse-2/jobs/XnIuLCn-founding-biz-ops-gtm,Glimpse 2,$140K - $180K,"New York, NY, US"
Finance & Internal Ops Lead,https://www.ycombinator.com/companies/glimpse-2/jobs/WAMbuue-finance-internal-ops-lead,Glimpse 2,$140K - $220K,"New York, NY, US"
Business Operations Manager,https://www.ycombinator.com/companies/glimpse-2/jobs/1I1vxEd-business-operations-manager,Glimpse 2,$80K - $150K,"New York, NY, US"
